 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
  77	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  77	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        276	00000000000019000032189c0032189c00001900001919000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900001919000032190000191900003219000000000000001900000000000000000000321900
  77	        276	00000000000019000032189c0032189c00001900001919000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900001919000032190000191900003219000000000000001900000000000000000000321900	        274	00000000000000000032189c0000000000000000001919000032189c00001900003219000032190000000000000000000032189c0032189c0000000000321900000000000000000000321900000000000019190000321900001919000032190000321900
  77	        274	00000000000000000032189c0000000000000000001919000032189c00001900003219000032190000000000000000000032189c0032189c0000000000321900000000000000000000321900000000000019190000321900001919000032190000321900	        205	000000000000190000000000000000000032189c000019000000190000321900000000000032190000191900000000000032189c001919000032189c0000000000000000001919000032189c0032189c00000000001919000032189c0000000000000000
  77	        205	000000000000190000000000000000000032189c000019000000190000321900000000000032190000191900000000000032189c001919000032189c0000000000000000001919000032189c0032189c00000000001919000032189c0000000000000000	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
   9	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
   9	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900
   9	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900
   9	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900	        266	00000000003219000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
   9	        266	00000000003219000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        254	0019190000000000000019000000000000001900003219000032189c003219000032190000001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900
   9	        254	0019190000000000000019000000000000001900003219000032189c003219000032190000001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  10	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  10	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900
  10	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900
  10	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900	        274	00000000003219000032189c0000000000191900001919000032189c0032190000001900003219000032189c0032189c0032189c0000000000321900003219000000000000191900001919000032189c0032190000191900000000000000000000191900
